Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	Name	File	HV
7273_T288-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	7273	1	7273_G288	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
7413_T255-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	7413	1	7413_G255	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
6981_T380-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	6981	1	6981_G380	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
108_T481-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	108	1	108_G481	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
7213_T328-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	7213	1	7213_G328	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
6899_T392-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	6899	1	6899_G392	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
5993_T357-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	5993	1	5993_G357	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
9792_T416-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	9792	1	9792_G416	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
9784_T490-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	9784	1	9784_G490	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
7416_T208-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	7416	1	7416_G208	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
7067_T346-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	7067	1	7067_G346	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
9533_T336-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	9533	1	9533_G336	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
9597_T486-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	9597	1	9597_G486	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
9669_T338-R1	Int11686_109	Int11686_109_142_R_19	NA	NA	Int11686_109_142_R_19	9669	1	9669_G338	../Autoclades_70_Refinement_1/Int11686_109_142_R_19/Int11686_109_142_R_19.best.fa	0
9721_T364-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9721	1	9721_G364	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9792_T320-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9792	1	9792_G320	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9583_T269-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9583	1	9583_G269	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9869_T270-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9869	1	9869_G270	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9543_T264-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9543	1	9543_G264	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9879_T294-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9879	1	9879_G294	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
1925_T444-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	1925	1	1925_G444	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
6924_T288-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	6924	1	6924_G288	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
10015_T229-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	10015	1	10015_G229	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7416_T260-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7416	1	7416_G260	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
Athaliana_AT4G08450.1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	Athaliana	1	Athaliana_AT4G08450.1	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9550_T337-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9550	1	9550_G337	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7058_T234-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7058	1	7058_G234	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9536_T239-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9536	1	9536_G239	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
6906_T354-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	6906	1	6906_G354	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9549_T206-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9549	1	9549_G206	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9537_T273-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9537	1	9537_G273	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9837_T346-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9837	1	9837_G346	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7067_T210-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7067	1	7067_G210	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9944_T270-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9944	1	9944_G270	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
6909_T300-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	6909	1	6909_G300	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9554_T251-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9554	1	9554_G251	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9871_T299-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9871	1	9871_G299	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9669_T324-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9669	1	9669_G324	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9518_T292-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9518	1	9518_G292	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9947_T258-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9947	1	9947_G258	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7373_T202-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7373	1	7373_G202	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
5993_T380-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	5993	1	5993_G380	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9332_T285-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9332	1	9332_G285	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7328_T640-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7328	1	7328_G640	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9887_T336-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9887	1	9887_G336	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
5784_T309-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	5784	1	5784_G309	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9542_T303-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9542	1	9542_G303	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7413_T260-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7413	1	7413_G260	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7273_T274-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7273	1	7273_G274	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7322_T241-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7322	1	7322_G241	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9549_T206-R2	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9549	2	9549_G206	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9762_T349-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9762	1	9762_G349	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9557_T360-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9557	1	9557_G360	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7167_T196-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7167	1	7167_G196	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7396_T255-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7396	1	7396_G255	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7417_T161-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7417	1	7417_G161	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9580_T295-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9580	1	9580_G295	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
6981_T364-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	6981	1	6981_G364	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
6939_T335-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	6939	1	6939_G335	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9764_T372-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9764	1	9764_G372	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9100_T331-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9100	1	9100_G331	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
6899_T309-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	6899	1	6899_G309	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9784_T359-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9784	1	9784_G359	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7415_T214-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7415	1	7415_G214	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9610_T325-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9610	1	9610_G325	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
6974_T332-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	6974	1	6974_G332	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7288_T303-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7288	1	7288_G303	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9597_T320-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9597	1	9597_G320	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7186_T209-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7186	1	7186_G209	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9654_T458-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9654	1	9654_G458	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7308_T202-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	7308	1	7308_G202	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
9600_T423-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	9600	1	9600_G423	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
108_T398-R1	Int11794_59	Int11794_59_NS_N_59	NA	NA	Int11794_59_NS_N_59	108	1	108_G398	../Autoclades_70_Refinement_1/Int11794_59_NS_N_59/Int11794_59_NS_N_59.best.fa	0
7417_T332-R1	Int11852_99	Int11852_99_125_R_6	NA	NA	Int11852_99_125_R_6	7417	1	7417_G332	../Autoclades_70_Refinement_1/Int11852_99_125_R_6/Int11852_99_125_R_6.best.fa	0
9947_T378-R1	Int11852_99	Int11852_99_125_R_6	NA	NA	Int11852_99_125_R_6	9947	1	9947_G378	../Autoclades_70_Refinement_1/Int11852_99_125_R_6/Int11852_99_125_R_6.best.fa	0
9887_T314-R1	Int11852_99	Int11852_99_125_R_6	NA	NA	Int11852_99_125_R_6	9887	1	9887_G314	../Autoclades_70_Refinement_1/Int11852_99_125_R_6/Int11852_99_125_R_6.best.fa	0
9533_T432-R1	Int11852_99	Int11852_99_125_R_6	NA	NA	Int11852_99_125_R_6	9533	1	9533_G432	../Autoclades_70_Refinement_1/Int11852_99_125_R_6/Int11852_99_125_R_6.best.fa	0
9542_T425-R1	Int11852_99	Int11852_99_125_R_6	NA	NA	Int11852_99_125_R_6	9542	1	9542_G425	../Autoclades_70_Refinement_1/Int11852_99_125_R_6/Int11852_99_125_R_6.best.fa	0
9536_T236-R1	Int11852_99	Int11852_99_125_R_6	NA	NA	Int11852_99_125_R_6	9536	1	9536_G236	../Autoclades_70_Refinement_1/Int11852_99_125_R_6/Int11852_99_125_R_6.best.fa	0
9879_T070-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9879	1	9879_G070	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9610_T079-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9610	1	9610_G079	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
6981_T114-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	6981	1	6981_G114	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7186_T051-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7186	1	7186_G051	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
108_T105-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	108	1	108_G105	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9869_T067-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9869	1	9869_G067	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9580_T061-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9580	1	9580_G061	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9557_T071.1-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9557	1	9557_G071.1	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7067_T024.2-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7067	1	7067_G024.2	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
10015_T048-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	10015	1	10015_G048	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
5993_T044.2-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	5993	1	5993_G044.2	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
1925_T150-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	1925	1	1925_G150	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7413_T076-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7413	1	7413_G076	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9134_T106-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9134	1	9134_G106	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9550_T252-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9550	1	9550_G252	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9887_T173-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9887	1	9887_G173	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9543_T213-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9543	1	9543_G213	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9947_T152-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9947	1	9947_G152	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9871_T115-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9871	1	9871_G115	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9542_T145-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9542	1	9542_G145	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9762_T164-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9762	1	9762_G164	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9654_T067-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9654	1	9654_G067	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
6906_T093-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	6906	1	6906_G093	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7288_T074-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7288	1	7288_G074	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9597_T081-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9597	1	9597_G081	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
Athaliana_AT5G18360.1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	Athaliana	1	Athaliana_AT5G18360.1	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
6899_T286-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	6899	1	6899_G286	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9100_T181-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9100	1	9100_G181	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7415_T029-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7415	1	7415_G029	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7373_T075-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7373	1	7373_G075	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
6974_T171-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	6974	1	6974_G171	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7416_T049-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7416	1	7416_G049	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7213_T130-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7213	1	7213_G130	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9721_T099-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9721	1	9721_G099	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7167_T087-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7167	1	7167_G087	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7273_T036-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7273	1	7273_G036	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
6909_T065-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	6909	1	6909_G065	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
6939_T062-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	6939	1	6939_G062	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7322_T062-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7322	1	7322_G062	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7417_T303-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7417	1	7417_G303	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9600_T113-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9600	1	9600_G113	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9784_T085-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9784	1	9784_G085	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7396_T105-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7396	1	7396_G105	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9332_T069-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9332	1	9332_G069	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9518_T212-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9518	1	9518_G212	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
7111_T100-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	7111	1	7111_G100	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
9792_T198-R1	Int11852_99	Int11852_99_124_R_59	NA	NA	Int11852_99_124_R_59	9792	1	9792_G198	../Autoclades_70_Refinement_1/Int11852_99_124_R_59/Int11852_99_124_R_59.best.fa	0
